id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
7707,1,12224,9,2025-11-08T17:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Jae Martin with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7708,1,18948,7,2024-07-17T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7709,1,18948,8,2025-09-27T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7710,1,19423,7,2024-03-07T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Felix Ahmed the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7711,1,19423,8,2025-04-19T13:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Felix Ahmed's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7712,1,3274,7,2024-09-28T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7713,1,3274,8,2025-11-23T17:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7714,1,6770,7,2024-03-04T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7715,1,6770,8,2026-03-14T16:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Ethan Ali's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7716,1,602,7,2024-02-05T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including campus research and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7717,1,602,9,2025-05-29T13:00:00Z,call,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
7718,1,17198,7,2024-09-16T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7719,1,17198,9,2025-10-10T14:00:00Z,note,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
7720,1,7187,7,2024-05-26T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Tyler Hall the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7721,1,7187,7,2026-01-17T14:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
7722,1,9735,7,2024-04-13T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including campus research and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7723,1,9735,9,2025-04-22T20:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Adrian Cook with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7724,1,2158,7,2024-06-10T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mila Brooks the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7725,1,2158,9,2026-05-12T18:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Called and left a voicemail with a brief university update. No response had been received when this interaction was entered, so no next step was scheduled.",,,,,advancement_entry
7726,1,13049,7,2024-10-25T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Neha Brown the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7727,1,13049,9,2026-04-17T18:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Neha Brown with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7728,1,7517,7,2024-09-19T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7729,1,7517,7,2026-02-13T15:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Amir Ellis with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7730,1,12610,7,2024-06-27T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Ada Nguyen the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7731,1,12610,7,2025-04-22T19:00:00Z,call,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
7732,1,13126,7,2024-03-25T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7733,1,13126,7,2026-01-25T19:00:00Z,call,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
7734,1,6201,7,2024-02-21T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Esme Baker the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7735,1,6201,8,2025-05-11T15:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7736,1,12073,7,2024-07-09T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7737,1,12073,8,2026-06-21T15:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Mohammed Nelson's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7738,1,2681,7,2024-02-29T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including academic innovation and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7739,1,2681,7,2026-06-30T17:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Kevin Chambers with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7740,1,16293,7,2024-10-23T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Jamal Bell the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7741,1,16293,8,2025-05-16T16:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Jamal Bell's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7742,1,16720,7,2024-11-02T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including faculty news and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7743,1,16720,7,2025-12-15T20:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Micah Davis with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7744,1,3987,7,2024-03-20T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Luis Miller the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7745,1,3987,9,2025-08-16T17:00:00Z,call,outbound,cultivation,connected,,false,University update,Contacted Luis Miller with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7746,1,12601,7,2024-04-29T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Nikhil Chaudhry the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7747,1,12601,8,2025-11-09T14:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Nikhil Chaudhry's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7748,1,17772,7,2024-03-03T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7749,1,17772,8,2026-07-16T19:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7750,1,2577,7,2024-04-26T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
7751,1,2577,7,2026-03-14T18:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Theo Nelson with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7752,1,8080,7,2024-10-25T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Simon Young the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7753,1,8080,9,2026-06-14T18:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Thanked Simon Young for attending Class of 2001 Reunion Planning Night and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,4,,advancement_entry
7754,1,17835,7,2024-07-13T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7755,1,17835,9,2025-08-15T13:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Amir Diaz with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7756,1,16751,7,2024-08-03T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7757,1,16751,9,2025-11-09T14:00:00Z,event_follow_up,outbound,cultivation,replied,,false,Event follow-up,"Thanked Ben Morales for attending Boston Alumni Reception and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,,,advancement_entry
7758,1,10694,7,2024-07-02T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Avery Powell the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7759,1,10694,9,2026-06-14T18:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Sent a follow-up after Class of 2001 Reunion Planning Night, thanked the constituent for attending, and shared information about upcoming alumni programs. No gift request was included.",,,4,,advancement_entry
7760,1,9922,7,2024-10-13T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
7761,1,9922,9,2026-03-15T19:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Thanked Tristan Gonzalez for attending Engineering Innovation Showcase and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,8,,advancement_entry
7762,1,10523,7,2024-08-24T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Hugo Freeman the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7763,1,10523,7,2026-04-04T20:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Hugo Freeman with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7764,1,11983,7,2024-04-07T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including campus research and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7765,1,11983,8,2025-05-21T15:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Marcus Lin's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7766,1,7422,7,2024-02-22T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7767,1,7422,7,2025-04-05T18:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
7768,1,16190,7,2024-02-07T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Finn Ahmed the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7769,1,16190,8,2025-05-26T20:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Finn Ahmed's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7770,1,15091,7,2024-10-02T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7771,1,15091,7,2026-08-02T18:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7772,1,6761,7,2024-09-03T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Harper Inoue the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7773,1,6761,9,2026-06-30T15:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Harper Inoue with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7774,1,19333,7,2024-03-17T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7775,1,19333,9,2025-05-11T20:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7776,1,8363,7,2024-09-07T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7777,1,8363,9,2026-07-17T17:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7778,1,4234,7,2024-11-18T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7779,1,4234,8,2025-11-14T16:00:00Z,note,internal,data_update,information_updated,,false,Record review,Reviewed the constituent record against the information available to advancement. Updated the profile fields that could be confirmed and left uncertain fields unchanged.,,,,,advancement_entry
7780,1,18670,7,2024-09-15T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7781,1,18670,9,2026-06-21T14:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Ethan McCarthy with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7782,1,16527,7,2024-03-31T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including the arts and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7783,1,16527,7,2026-04-03T19:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7784,1,8348,7,2024-10-31T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7785,1,8348,9,2025-06-01T13:00:00Z,note,outbound,cultivation,connected,,false,University update,Contacted Noah Armstrong with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7786,1,17329,7,2024-11-27T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Tristan Moretti Family Foundation the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7787,1,17329,8,2026-07-14T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
7788,1,2509,7,2024-06-16T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Jonah Lewis the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7789,1,2509,9,2026-04-08T14:00:00Z,email,outbound,cultivation,connected,,false,University update,Contacted Jonah Lewis with a general university update. They welcomed occasional news but made no commitment.,,,,,advancement_entry
7790,1,5392,7,2024-03-01T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mohammed Morales the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7791,1,5392,7,2026-03-21T15:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Mohammed Morales with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7792,1,15314,7,2024-07-02T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7793,1,15314,9,2025-09-21T18:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Simon Jackson with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7794,1,17786,7,2024-05-03T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Chloe Owens the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7795,1,17786,7,2025-02-22T18:00:00Z,call,outbound,cultivation,no_response,,false,University update,Attempted outreach using the available contact information but did not connect. No additional action was recorded beyond a future retry.,,,,,advancement_entry
7796,1,18245,7,2024-09-22T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Abigail Martinez the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7797,1,18245,9,2025-04-29T17:00:00Z,note,outbound,cultivation,connected,,false,University update,"Connected and confirmed that the current contact information is accurate. The conversation was cordial, with no gift discussion or immediate next step.",,,,,advancement_entry
7798,1,16538,7,2024-03-08T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Will Fleming the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7799,1,16538,8,2025-09-10T13:00:00Z,email,internal,data_update,information_updated,,false,Record review,Reviewed the constituent record against the information available to advancement. Updated the profile fields that could be confirmed and left uncertain fields unchanged.,,,,,advancement_entry
7800,1,7819,7,2024-04-19T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7801,1,7819,9,2025-12-08T18:00:00Z,event_follow_up,outbound,cultivation,no_response,,false,Event follow-up,"Sent a follow-up after Winter Arts Gala, thanked the constituent for attending, and shared information about upcoming alumni programs. No gift request was included.",,,11,,advancement_entry
7802,1,17816,7,2024-09-02T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7803,1,17816,7,2025-07-07T17:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Contacted Neha Martin with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7804,1,16183,7,2024-03-31T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Felix Howard the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7805,1,16183,8,2025-12-05T17:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Reviewed Felix Howard's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7806,1,3397,7,2024-11-19T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mateo Nelson the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7807,1,3397,8,2026-02-02T15:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Reviewed Mateo Nelson's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7808,1,300,7,2024-06-15T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Jae McCarthy the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7809,1,300,7,2025-07-19T19:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Jae McCarthy with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7810,1,11826,7,2024-09-09T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7811,1,11826,8,2025-07-16T18:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Jack Larson's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
7812,1,7183,7,2024-02-16T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Gavin Green Charitable Trust the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7813,1,7183,7,2025-05-14T14:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Gavin Green Charitable Trust with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7814,1,18042,7,2024-08-26T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Grace Graham the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7815,1,18042,7,2025-12-25T13:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
7816,1,14774,7,2024-05-01T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Elliot Campbell Family Foundation the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7817,1,14774,7,2026-05-07T16:00:00Z,note,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
7818,1,9794,7,2024-05-25T16:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Marcus Ghosh the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7819,1,9794,7,2026-07-28T19:00:00Z,call,outbound,cultivation,no_response,,false,University update,"Contacted Marcus Ghosh with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7820,1,8250,7,2024-09-20T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student scholarships and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
7821,1,8250,9,2026-07-03T18:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
7822,1,7599,7,2024-06-26T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Noah Chambers the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7823,1,7599,7,2025-03-24T16:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Noah Chambers with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7824,1,13068,7,2024-07-10T20:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Avery Morgan the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7825,1,13068,8,2025-05-01T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7826,1,11221,7,2024-05-21T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Nora Davis the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7827,1,11221,8,2025-08-17T14:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
7828,1,13265,7,2024-11-04T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including career programs and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
7829,1,13265,7,2025-05-21T20:00:00Z,email,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
7830,1,18692,7,2024-03-03T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Ada Ghosh the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
7831,1,18692,7,2026-08-03T15:00:00Z,call,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
7832,1,13741,7,2024-06-02T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
7833,1,13741,7,2026-02-13T18:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Contacted Jack Bailey with a general university update. The outreach did not receive a response, and no immediate next step was recorded.",,,,,advancement_entry
7834,1,12624,7,2024-11-03T14:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
